trialsType,trialsNum,trialNum,trials1.thisRepN,trials1.thisTrialN,trials1.thisN,trials1.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,trials4.thisRepN,trials4.thisTrialN,trials4.thisN,trials4.thisIndex,instr1.started,instr1.stopped,fix.started,fix.stopped,trial1Mouse.x,trial1Mouse.y,trial1Mouse.leftButton,trial1Mouse.midButton,trial1Mouse.rightButton,trial1Mouse.time,trial1Mouse.started,trial1Mouse.stopped,step,targetangle_deg,trial1Target.started,trial1Target.stopped,trial1Home.started,trial1Home.stopped,trial1Cursor.started,trial1Cursor.stopped,trial1Num.started,trial1Num.stopped,trial2Mouse.x,trial2Mouse.y,trial2Mouse.leftButton,trial2Mouse.midButton,trial2Mouse.rightButton,trial2Mouse.time,trial2Mouse.started,trial2Mouse.stopped,trial2Target.started,trial2Target.stopped,trial2Home.started,trial2Home.stopped,trial2Cursor.started,trial2Cursor.stopped,trial2Num.started,trial2Num.stopped,trial2Text.started,trial2Text.stopped,trial3Mouse.x,trial3Mouse.y,trial3Mouse.leftButton,trial3Mouse.midButton,trial3Mouse.rightButton,trial3Mouse.time,trial3Mouse.started,trial3Mouse.stopped,trial3Target.started,trial3Target.stopped,trial3Home.started,trial3Home.stopped,trial3Cursor.started,trial3Cursor.stopped,trial3Num.started,trial3Num.stopped,trial3Text.started,trial3Text.stopped,trial4Mouse.started,trial4Mouse.stopped,trial4Target.started,trial4Target.stopped,trial4Home.started,trial4Home.stopped,trial4Cursor.started,trial4Cursor.stopped,trial4Num.started,trial4Num.stopped,trial4Buff.started,trial4Buff.stopped,participant,session,taskVer,date,expName,psychopyVersion,frameRate,
2,2,81,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.005764800123870373, 0.02598500018939376, 0.038724200101569295, 0.05838190019130707, 0.07338350010104477, 0.09111659997142851, 0.10640290006995201, 0.12475630012340844, 0.13951400015503168, 0.15781120001338422]",54.66404820000753,None,54.66404820000753,None,54.66404820000753,None,54.66404820000753,None,54.66404820000753,None,54.66404820000753,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
2,2,82,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0067298999056220055, 0.02228479995392263, 0.0403008998837322, 0.05981629993766546, 0.07454189984127879, 0.09191139996983111, 0.10690779983997345, 0.1255411000456661, 0.14224179997108877, 0.15911219990812242]",54.82621890003793,None,54.82621890003793,None,54.82621890003793,None,54.82621890003793,None,54.82621890003793,None,54.82621890003793,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
2,2,83,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.005371300037950277, 0.024179800180718303, 0.03608190012164414, 0.0575916999951005, 0.07243440020829439, 0.09124060021713376, 0.10757050011307001, 0.12466100021265447]",54.99581529991701,None,54.99581529991701,None,54.99581529991701,None,54.99581529991701,None,54.99581529991701,None,54.99581529991701,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
2,2,84,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00545400008559227, 0.02097949991002679, 0.039314799942076206, 0.058694700011983514, 0.07355309999547899, 0.0913633001036942, 0.10802399995736778, 0.12450579996220767, 0.13949119998142123, 0.15781200001947582, 0.17315650009550154]",55.12562009994872,None,55.12562009994872,None,55.12562009994872,None,55.12562009994872,None,55.12562009994872,None,55.12562009994872,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
2,2,85,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1]",40,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.008008799981325865, 0.01972109987400472, 0.04295829986222088]",55.30805819993839,None,55.30805819993839,None,55.30805819993839,None,55.30805819993839,None,55.30805819993839,None,55.30805819993839,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
2,2,86,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0050095000769943, 0.022794400108978152, 0.03709400002844632, 0.0575404001865536, 0.07202640012837946, 0.0888530001975596, 0.10437440010719001, 0.12278990005142987, 0.13950190017931163, 0.1555989000480622, 0.17091360013000667, 0.18934909999370575, 0.20503710000775754]",55.3633101999294,None,55.3633101999294,None,55.3633101999294,None,55.3633101999294,None,55.3633101999294,None,55.3633101999294,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
2,2,87,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.006278900196775794, 0.017860100138932467, 0.03824670007452369, 0.054938900051638484, 0.07315160008147359, 0.0883579000364989, 0.10698650008998811]",55.57377690006979,None,55.57377690006979,None,55.57377690006979,None,55.57377690006979,None,55.57377690006979,None,55.57377690006979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
2,2,88,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.005529099842533469, 0.024241099832579494, 0.03614469990134239, 0.056543099926784635, 0.07418800005689263, 0.09062949987128377, 0.105619499925524, 0.12392889987677336, 0.13921980001032352, 0.15774659998714924]",55.696117399958894,None,55.696117399958894,None,55.696117399958894,None,55.696117399958894,None,55.696117399958894,None,55.696117399958894,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
2,2,89,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0057212000247091055, 0.025128099834546447, 0.040664799977093935, 0.057950499933212996, 0.07449339982122183, 0.09143649996258318, 0.10589989996515214, 0.12449570000171661, 0.13996289996430278, 0.15771940001286566, 0.17475799983367324, 0.2039877998176962]",55.862851599929854,None,55.862851599929854,None,55.862851599929854,None,55.862851599929854,None,55.862851599929854,None,55.862851599929854,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
2,2,90,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00959919998422265, 0.02347739995457232, 0.047541100066155195, 0.06204089988023043, 0.07947989995591342, 0.09575459989719093, 0.11262689996510744, 0.12753630010411143, 0.1455337000079453, 0.1610739000607282, 0.18016189988702536]",56.07418909994885,None,56.07418909994885,None,56.07418909994885,None,56.07418909994885,None,56.07418909994885,None,56.07418909994885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
2,2,91,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.005319099873304367, 0.024208700051531196, 0.039507600013166666, 0.05768730002455413, 0.07241689995862544, 0.09131429996341467, 0.10640139994211495, 0.12494929996319115]",56.26323889987543,None,56.26323889987543,None,56.26323889987543,None,56.26323889987543,None,56.26323889987543,None,56.26323889987543,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
2,2,92,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.005070699844509363, 0.018919599941000342, 0.03698129998520017, 0.05751179996877909, 0.07327289995737374, 0.09093459998257458, 0.10556629998609424, 0.12368199997581542, 0.1386097997892648, 0.1569236998911947, 0.1742811999283731]",56.390495700063184,None,56.390495700063184,None,56.390495700063184,None,56.390495700063184,None,56.390495700063184,None,56.390495700063184,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
2,2,93,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.006743599893525243, 0.01825800002552569, 0.03731269994750619, 0.05406389990821481, 0.07192739984020591, 0.08687349990941584, 0.10528419981710613, 0.12233889987692237, 0.1383554998319596, 0.1539330999366939, 0.1728645998518914]",56.57638489990495,None,56.57638489990495,None,56.57638489990495,None,56.57638489990495,None,56.57638489990495,None,56.57638489990495,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
2,2,94,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004987800028175116, 0.022488299990072846, 0.03474510018713772, 0.05604970012791455, 0.07226320006884634, 0.08927540015429258, 0.1044856000225991, 0.1227999001275748, 0.1376754001248628, 0.15690020006150007]",56.76250099996105,None,56.76250099996105,None,56.76250099996105,None,56.76250099996105,None,56.76250099996105,None,56.76250099996105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
2,2,95,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004600699990987778, 0.019806799944490194, 0.037339100148528814, 0.05716080009005964, 0.07162760011851788, 0.08997500012628734, 0.10522350016981363, 0.12283769994974136, 0.1383003001101315, 0.15649580000899732, 0.17314229998737574]",56.92624250007793,None,56.92624250007793,None,56.92624250007793,None,56.92624250007793,None,56.92624250007793,None,56.92624250007793,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
2,2,96,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.005300000077113509, 0.01808739989064634, 0.03817049995996058, 0.05441089998930693, 0.07323589990846813, 0.0882955000270158, 0.10619669989682734, 0.12330930004827678, 0.13975930004380643, 0.1548774999100715, 0.17288250010460615]",57.10814350005239,None,57.10814350005239,None,57.10814350005239,None,57.10814350005239,None,57.10814350005239,None,57.10814350005239,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
3,3,1,,,,,,,,,0,0,0,0,,,,,57.28099610004574,None,57.39787829993293,None,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.013526700204238296, 0.02729120012372732, 0.047102299984544516, 0.06487960019148886, 0.08378079999238253, 0.09887200011871755, 0.11687420005910099, 0.1339628000278026, 0.15160620003007352]",58.4389027999714,None,58.4389027999714,None,58.4389027999714,None,58.4389027999714,None,58.4389027999714,None,58.4389027999714,None,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
3,3,2,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.003886499907821417, 0.02194090001285076, 0.036326600005850196, 0.05620429990813136, 0.07101799990050495, 0.0886782999150455, 0.105330899823457, 0.12202019989490509, 0.1368686999194324, 0.15579569991678, 0.1716721998527646]",58.59638989996165,None,58.59638989996165,None,58.59638989996165,None,58.59638989996165,None,58.59638989996165,None,58.59638989996165,None,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
3,3,3,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.0077905000653117895, 0.019962500082328916, 0.039317999966442585, 0.056722900131717324, 0.07354180002585053, 0.09047719999216497, 0.10689850011840463, 0.12230450008064508]",58.775956799974665,None,58.775956799974665,None,58.775956799974665,None,58.775956799974665,None,58.775956799974665,None,58.775956799974665,None,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
3,3,4,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.007521499879658222, 0.01878649997524917, 0.03850429994054139, 0.05557359987869859, 0.07290789997205138, 0.08759950008243322, 0.10617320006713271, 0.12129419995471835, 0.13995729992166162, 0.15568269998766482]",58.908784499857575,None,58.908784499857575,None,58.908784499857575,None,58.908784499857575,None,58.908784499857575,None,58.908784499857575,None,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
3,3,5,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.005281500052660704, 0.01940029999241233, 0.03832020005211234, 0.05438710004091263, 0.07390920002944767, 0.08806199999526143, 0.1057776000816375, 0.12106620008125901, 0.1400568000972271, 0.15470800013281405, 0.17358710011467338]",59.07550729997456,None,59.07550729997456,None,59.07550729997456,None,59.07550729997456,None,59.07550729997456,None,59.07550729997456,None,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
